"state","county","month.index","avg.temp"
"MN","le sueur county",12,15.2
"MN","lincoln county",12,13.8
"MN","lyon county",12,15
"MN","mcleod county",12,14.5
"MN","mahnomen county",12,9.6
"MN","marshall county",12,7.9
"MN","martin county",12,15.9
"MN","meeker county",12,14.4
"MN","mille lacs county",12,15
"MN","morrison county",12,14
"MN","mower county",12,17.4
"MN","murray county",12,14.9
"MN","nicollet county",12,15.3
"MN","nobles county",12,15.5
"MN","norman county",12,8.9
"MN","olmsted county",12,16.9
"MN","otter tail county",12,11.8
"MN","pennington county",12,7.7
"MN","pine county",12,14.6
"MN","pipestone county",12,14
"MN","polk county",12,8.5
"MN","pope county",12,13.2
"MN","ramsey county",12,16.7
"MN","red lake county",12,8.1
"MN","redwood county",12,16
"MN","renville county",12,15.5
"MN","rice county",12,16.2
"MN","rock county",12,15.2
"MN","roseau county",12,7.5
"MN","st. louis county",12,10.6
"MN","scott county",12,15.7
"MN","sherburne county",12,15.1
"MN","sibley county",12,14.8
"MN","stearns county",12,13.8
"MN","steele county",12,16.8
"MN","stevens county",12,12.8
"MN","swift county",12,14.1
"MN","todd county",12,13.1
"MN","traverse county",12,12
"MN","wabasha county",12,17.4
"MN","wadena county",12,12.5
"MN","waseca county",12,16.6
"MN","washington county",12,16.7
"MN","watonwan county",12,16.3
"MN","wilkin county",12,10.7
"MN","winona county",12,18
"MN","wright county",12,14.8
"MN","yellow medicine county",12,15
"MS","adams county",12,54
"MS","alcorn county",12,43.3
"MS","amite county",12,53.5
"MS","attala county",12,49.6
"MS","benton county",12,43.3
"MS","bolivar county",12,47
"MS","calhoun county",12,47.8
"MS","carroll county",12,50.2
"MS","chickasaw county",12,49
"MS","choctaw county",12,49.4
"MS","claiborne county",12,53.6
"MS","clarke county",12,51.3
"MS","clay county",12,49.8
"MS","coahoma county",12,46
"MS","copiah county",12,52.9
"MS","covington county",12,52
"MS","desoto county",12,44.6
"MS","forrest county",12,53.8
"MS","franklin county",12,53.4
"MS","george county",12,54
"MS","greene county",12,52.7
"MS","grenada county",12,49
"MS","hancock county",12,55.6
"MS","harrison county",12,54.9
"MS","hinds county",12,52
"MS","holmes county",12,50.2
"MS","humphreys county",12,50.1
"MS","issaquena county",12,50.5
"MS","itawamba county",12,47.6
"MS","jackson county",12,55.1
"MS","jasper county",12,50.8
"MS","jefferson county",12,53.6
"MS","jefferson davis county",12,52.4
"MS","jones county",12,51.6
"MS","kemper county",12,49.9
"MS","lafayette county",12,45.2
"MS","lamar county",12,54
"MS","lauderdale county",12,50.8
"MS","lawrence county",12,52.6
"MS","leake county",12,49.7
"MS","lee county",12,47.5
"MS","leflore county",12,49.8
"MS","lincoln county",12,52.6
"MS","lowndes county",12,49.4
"MS","madison county",12,50.1
"MS","marion county",12,53.8
"MS","marshall county",12,43.9
"MS","monroe county",12,49.7
"MS","montgomery county",12,49.7
"MS","neshoba county",12,49.9
"MS","newton county",12,50.6
"MS","noxubee county",12,49.7
"MS","oktibbeha county",12,49.7
"MS","panola county",12,45.5
"MS","pearl river county",12,54.9
"MS","perry county",12,53.1
"MS","pike county",12,53
"MS","pontotoc county",12,46.8
"MS","prentiss county",12,45.3
"MS","quitman county",12,46.3
"MS","rankin county",12,50.9
"MS","scott county",12,50.2
"MS","sharkey county",12,50.1
"MS","simpson county",12,51.6
"MS","smith county",12,50.8
"MS","stone county",12,54.2
"MS","sunflower county",12,48.6
"MS","tallahatchie county",12,48
"MS","tate county",12,44.9
"MS","tippah county",12,43.6
"MS","tishomingo county",12,44.7
"MS","tunica county",12,45.1
"MS","union county",12,45.4
"MS","walthall county",12,53.4
"MS","warren county",12,52.4
"MS","washington county",12,48.7
"MS","wayne county",12,51.3
"MS","webster county",12,49.3
"MS","wilkinson county",12,54.5
"MS","winston county",12,49.5
"MS","yalobusha county",12,46.8
"MS","yazoo county",12,50.4
"MO","adair county",12,27.9
"MO","andrew county",12,27
"MO","atchison county",12,26.2
"MO","audrain county",12,31.2
"MO","barry county",12,37.3
"MO","barton county",12,34.3
"MO","bates county",12,32.7
"MO","benton county",12,32.9
"MO","bollinger county",12,37
"MO","boone county",12,32.7
"MO","buchanan county",12,29.3
"MO","butler county",12,38.1
"MO","caldwell county",12,27.8
"MO","callaway county",12,33.3
"MO","camden county",12,34.2
"MO","cape girardeau county",12,37
"MO","carroll county",12,29
"MO","carter county",12,36.7
"MO","cass county",12,31.9
"MO","cedar county",12,35.5
"MO","chariton county",12,29.9
"MO","christian county",12,35.5
"MO","clark county",12,28.5
"MO","clay county",12,30.8
"MO","clinton county",12,28.9
"MO","cole county",12,34.2
"MO","cooper county",12,32.5
"MO","crawford county",12,34.1
"MO","dade county",12,35.7
"MO","dallas county",12,34.1
"MO","daviess county",12,27.2
"MO","dekalb county",12,27.1
"MO","dent county",12,34.5
"MO","douglas county",12,35.7
"MO","dunklin county",12,39.6
"MO","franklin county",12,33.8
"MO","gasconade county",12,33.8
"MO","gentry county",12,25.9
"MO","greene county",12,35.5
"MO","grundy county",12,27.2
"MO","harrison county",12,26.1
"MO","henry county",12,32.5
"MO","hickory county",12,33.9
"MO","holt county",12,27.6
"MO","howard county",12,31.6
"MO","howell county",12,36.8
"MO","iron county",12,34.5
"MO","jackson county",12,31.4
"MO","jasper county",12,36.3
"MO","jefferson county",12,34.9
"MO","johnson county",12,31.7
"MO","knox county",12,28.2
"MO","laclede county",12,34.7
"MO","lafayette county",12,30.4
"MO","lawrence county",12,35.9
"MO","lewis county",12,29.5
"MO","lincoln county",12,32.6
"MO","linn county",12,28.2
"MO","livingston county",12,27.8
"MO","mcdonald county",12,38.2
"MO","macon county",12,29.2
"MO","madison county",12,35.8
"MO","maries county",12,35.6
"MO","marion county",12,29.9
"MO","mercer county",12,26
"MO","miller county",12,34.4
"MO","mississippi county",12,39.4
"MO","moniteau county",12,33.2
"MO","monroe county",12,29.9
"MO","montgomery county",12,32.1
"MO","morgan county",12,32.7
"MO","new madrid county",12,39.5
"MO","newton county",12,37.7
"MO","nodaway county",12,25.2
"MO","oregon county",12,37.6
"MO","osage county",12,34.6
"MO","ozark county",12,37
"MO","pemiscot county",12,39.8
"MO","perry county",12,35.4
"MO","pettis county",12,32.2
"MO","phelps county",12,35.3
"MO","pike county",12,31.3
"MO","platte county",12,31.2
"MO","polk county",12,35.2
"MO","pulaski county",12,35.6
"MO","putnam county",12,26
"MO","ralls county",12,30.5
"MO","randolph county",12,30.4
"MO","ray county",12,29.3
"MO","reynolds county",12,35.1
"MO","ripley county",12,37.9
"MO","st. charles county",12,34
"MO","st. clair county",12,33.6
"MO","ste. genevieve county",12,35
"MO","st. francois county",12,34.8
"MO","st. louis county",12,34.6
"MO","saline county",12,30.7
"MO","schuyler county",12,26.9
"MO","scotland county",12,27.5
"MO","scott county",12,38.9
"MO","shannon county",12,35.9
"MO","shelby county",12,28.8
"MO","stoddard county",12,38.9
"MO","stone county",12,36.7
"MO","sullivan county",12,27
"MO","taney county",12,37.2
"MO","texas county",12,35.1
"MO","vernon county",12,33.8
"MO","warren county",12,33
"MO","washington county",12,33.7
"MO","wayne county",12,37.1
"MO","webster county",12,34.3
"MO","worth county",12,25
"MO","wright county",12,34.8
"MO","st. louis city",12,35
"MT","beaverhead county",12,17.4
"MT","big horn county",12,16.7
"MT","blaine county",12,8.6
"MT","broadwater county",12,18.9
"MT","carbon county",12,18.9
"MT","carter county",12,14.5
"MT","cascade county",12,16.8
"MT","chouteau county",12,12.6
"MT","custer county",12,12.8
"MT","daniels county",12,3.5
"MT","dawson county",12,9.2
"MT","deer lodge county",12,19
"MT","fallon county",12,11.6
"MT","fergus county",12,15.2
"MT","flathead county",12,17.7
"MT","gallatin county",12,17.4
"MT","garfield county",12,11.7
"MT","glacier county",12,14.3
"MT","golden valley county",12,17.8
"MT","granite county",12,20.9
"MT","hill county",12,6.4
"MT","jefferson county",12,20.2
"MT","judith basin county",12,18.3
"MT","lake county",12,21.6
"MT","lewis and clark county",12,17.8
"MT","liberty county",12,8.5
"MT","lincoln county",12,19.4
"MT","mccone county",12,8.3
"MT","madison county",12,18.7
"MT","meagher county",12,19.2
"MT","mineral county",12,22
"MT","missoula county",12,21.3
"MT","musselshell county",12,16.7
"MT","park county",12,19.2
"MT","petroleum county",12,15.2
"MT","phillips county",12,7.8
"MT","pondera county",12,14
"MT","powder river county",12,15.8
"MT","powell county",12,19
"MT","prairie county",12,10.4
"MT","ravalli county",12,21.6
"MT","richland county",12,7
"MT","roosevelt county",12,4.9
"MT","rosebud county",12,13.9
"MT","sanders county",12,20.3
"MT","sheridan county",12,3.4
"MT","silver bow county",12,19.9
"MT","stillwater county",12,19
"MT","sweet grass county",12,20.2
"MT","teton county",12,15.4
"MT","toole county",12,10.2
"MT","treasure county",12,14.3
"MT","valley county",12,5.4
"MT","wheatland county",12,18.9
"MT","wibaux county",12,10.4
"MT","yellowstone county",12,15.9
"NE","adams county",12,25.3
"NE","antelope county",12,20.4
"NE","arthur county",12,22.2
"NE","banner county",12,24.6
"NE","blaine county",12,21.3
"NE","boone county",12,21.4
"NE","box butte county",12,21.5
"NE","boyd county",12,19.5
"NE","brown county",12,19.6
"NE","buffalo county",12,24.5
"NE","burt county",12,21.5
"NE","butler county",12,22.5
"NE","cass county",12,23.9
"NE","cedar county",12,18.4
"NE","chase county",12,25.7
"NE","cherry county",12,19.6
"NE","cheyenne county",12,24.4
"NE","clay county",12,24.8
"NE","colfax county",12,22.7
"NE","cuming county",12,21.2
"NE","custer county",12,22.7
"NE","dakota county",12,19.4
"NE","dawes county",12,21.4
"NE","dawson county",12,24.6
"NE","deuel county",12,23.8
"NE","dixon county",12,18.2
"NE","dodge county",12,22.5
"NE","douglas county",12,23.1
"NE","dundy county",12,26.6
"NE","fillmore county",12,24.6
"NE","franklin county",12,26.3
"NE","frontier county",12,26
"NE","furnas county",12,26.1
"NE","gage county",12,25.2
"NE","garden county",12,22.1
"NE","garfield county",12,21.8
"NE","gosper county",12,25.4
"NE","grant county",12,21.2
"NE","greeley county",12,21.5
"NE","hall county",12,24.7
"NE","hamilton county",12,24.8
"NE","harlan county",12,26.2
"NE","hayes county",12,25.6
"NE","hitchcock county",12,26.6
"NE","holt county",12,20.3
"NE","hooker county",12,21.5
"NE","howard county",12,23.2
"NE","jefferson county",12,24.4
"NE","johnson county",12,25.5
"NE","kearney county",12,25.7
"NE","keith county",12,23.6
"NE","keya paha county",12,18.8
"NE","kimball county",12,24.7
"NE","knox county",12,19.4
"NE","lancaster county",12,24.9
"NE","lincoln county",12,24
"NE","logan county",12,22.5
"NE","loup county",12,21.8
"NE","mcpherson county",12,22.6
"NE","madison county",12,21.4
"NE","merrick county",12,24.1
"NE","morrill county",12,23
"NE","nance county",12,22.8
"NE","nemaha county",12,26.4
"NE","nuckolls county",12,26.2
"NE","otoe county",12,24.8
"NE","pawnee county",12,26.1
"NE","perkins county",12,24.5
"NE","phelps county",12,25.2
"NE","pierce county",12,19.8
"NE","platte county",12,22.4
"NE","polk county",12,23.7
"NE","red willow county",12,26.6
"NE","richardson county",12,27.6
"NE","rock county",12,19.8
"NE","saline county",12,25
"NE","sarpy county",12,23.5
"NE","saunders county",12,23.2
"NE","scotts bluff county",12,24
"NE","seward county",12,24
"NE","sheridan county",12,20.3
"NE","sherman county",12,22.9
"NE","sioux county",12,21.2
"NE","stanton county",12,21.7
"NE","thayer county",12,25.5
"NE","thomas county",12,21.2
"NE","thurston county",12,20.2
"NE","valley county",12,22.2
"NE","washington county",12,22.6
"NE","wayne county",12,19.5
"NE","webster county",12,26.2
"NE","wheeler county",12,21.2
"NE","york county",12,24.2
"NV","churchill county",12,32.5
"NV","clark county",12,45
"NV","douglas county",12,31.9
"NV","elko county",12,25.6
"NV","esmeralda county",12,33.6
"NV","eureka county",12,26.5
"NV","humboldt county",12,29.1
"NV","lander county",12,29.3
"NV","lincoln county",12,36.4
"NV","lyon county",12,32.5
"NV","mineral county",12,32.1
"NV","nye county",12,32.6
"NV","pershing county",12,31.7
"NV","storey county",12,32
"NV","washoe county",12,30
"NV","white pine county",12,26.9
"NV","carson city",12,32.3
"NH","belknap county",12,30
"NH","carroll county",12,28.7
"NH","cheshire county",12,28.7
"NH","coos county",12,25.1
"NH","grafton county",12,27
"NH","hillsborough county",12,30.4
"NH","merrimack county",12,29.9
"NH","rockingham county",12,32.1
"NH","strafford county",12,31.2
"NH","sullivan county",12,28
"NJ","atlantic county",12,37.4
"NJ","bergen county",12,35.1
"NJ","burlington county",12,36.8
"NJ","camden county",12,36.9
"NJ","cape may county",12,38.2
"NJ","cumberland county",12,37.3
"NJ","essex county",12,35.5
"NJ","gloucester county",12,37.2
"NJ","hudson county",12,37.3
"NJ","hunterdon county",12,33.5
"NJ","mercer county",12,35.4
"NJ","middlesex county",12,36.2
"NJ","monmouth county",12,36.2
"NJ","morris county",12,32.8
"NJ","ocean county",12,36.5
"NJ","passaic county",12,33
"NJ","salem county",12,37.3
"NJ","somerset county",12,34.8
"NJ","sussex county",12,31.4
"NJ","union county",12,36.3
"NJ","warren county",12,32
"NM","bernalillo county",12,36.4
"NM","catron county",12,34.6
"NM","chaves county",12,43.3
"NM","cibola county",12,33
"NM","colfax county",12,31
"NM","curry county",12,39.4
"NM","de baca county",12,41.4
"NM","do??a ana county",12,44.5
"NM","eddy county",12,45.5
"NM","grant county",12,41
"NM","guadalupe county",12,38.4
"NM","harding county",12,34.8
"NM","hidalgo county",12,43.4
"NM","lea county",12,44
"NM","lincoln county",12,39.7
"NM","los alamos county",12,30.9
"NM","luna county",12,44.3
"NM","mckinley county",12,31.8
"NM","mora county",12,32.1
"NM","otero county",12,42.6
"NM","quay county",12,38.2
"NM","rio arriba county",12,28.6
"NM","roosevelt county",12,40.9
"NM","sandoval county",12,33.2
"NM","san juan county",12,32.2
"NM","san miguel county",12,35.4
"NM","santa fe county",12,32.2
"NM","sierra county",12,41.4
"NM","socorro county",12,37.4
"NM","taos county",12,27.5
"NM","torrance county",12,35
"NM","union county",12,33
"NM","valencia county",12,37.8
"NY","albany county",12,30.5
"NY","allegany county",12,28.4
"NY","bronx county",12,37.4
"NY","broome county",12,28.5
"NY","cattaraugus county",12,28.7
"NY","cayuga county",12,30.2
"NY","chautauqua county",12,30.3
"NY","chemung county",12,28.9
"NY","chenango county",12,27.7
"NY","clinton county",12,27.9
"NY","columbia county",12,31.2
"NY","cortland county",12,27.6
"NY","delaware county",12,27.7
"NY","dutchess county",12,32.1
"NY","erie county",12,31.4
"NY","essex county",12,25.8
"NY","franklin county",12,26.4
"NY","fulton county",12,27.8
"NY","genesee county",12,30.3
"NY","greene county",12,29.3
"NY","hamilton county",12,25.1
"NY","herkimer county",12,26
"NY","jefferson county",12,29.1
"NY","kings county",12,37.8
"NY","lewis county",12,26.4
"NY","livingston county",12,30.6
"NY","madison county",12,27.5
"NY","monroe county",12,31.5
"NY","montgomery county",12,29.5
"NY","nassau county",12,37.3
"NY","new york county",12,37.6
"NY","niagara county",12,31.8
"NY","oneida county",12,27.7
"NY","onondaga county",12,29.9
"NY","ontario county",12,30.3
"NY","orange county",12,31.4
"NY","orleans county",12,31.3
"NY","oswego county",12,29.8
"NY","otsego county",12,27.4
"NY","putnam county",12,32.4
"NY","queens county",12,37.6
"NY","rensselaer county",12,30.2
"NY","richmond county",12,37.4
"NY","rockland county",12,33.6
"NY","st. lawrence county",12,27.8
"NY","saratoga county",12,29.5
"NY","schenectady county",12,30.2
"NY","schoharie county",12,28.3
"NY","schuyler county",12,29.1
"NY","seneca county",12,30.8
"NY","steuben county",12,28.7
"NY","suffolk county",12,37
"NY","sullivan county",12,28.9
"NY","tioga county",12,28.7
"NY","tompkins county",12,28.9
"NY","ulster county",12,30
"NY","warren county",12,27
"NY","washington county",12,29
"NY","wayne county",12,31.1
"NY","westchester county",12,34.4
"NY","wyoming county",12,29.1
"NY","yates county",12,30
"NC","alamance county",12,39.8
"NC","alexander county",12,39.1
"NC","alleghany county",12,35.6
"NC","anson county",12,43.6
"NC","ashe county",12,34.2
"NC","avery county",12,34.3
"NC","beaufort county",12,45.6
"NC","bertie county",12,42.8
"NC","bladen county",12,45.4
"NC","brunswick county",12,47.8
"NC","buncombe county",12,37.6
"NC","burke county",12,39.5
"NC","cabarrus county",12,41.9
"NC","caldwell county",12,39.4
"NC","camden county",12,43.6
"NC","carteret county",12,48.8
"NC","caswell county",12,39.3
"NC","catawba county",12,39.9
"NC","chatham county",12,41
"NC","cherokee county",12,40.3
"NC","chowan county",12,43.6
"NC","clay county",12,39.8
"NC","cleveland county",12,40.9
"NC","columbus county",12,46.3
"NC","craven county",12,46.4
"NC","cumberland county",12,44.1
"NC","currituck county",12,44.2
"NC","dare county",12,46.4
"NC","davidson county",12,39.8
"NC","davie county",12,39.2
"NC","duplin county",12,44.3
"NC","durham county",12,40.4
"NC","edgecombe county",12,42.5
"NC","forsyth county",12,39
"NC","franklin county",12,40.4
"NC","gaston county",12,41.4
"NC","gates county",12,42.2
"NC","graham county",12,38.2
"NC","granville county",12,39.4
"NC","greene county",12,43.7
"NC","guilford county",12,39.5
"NC","halifax county",12,41.2
"NC","harnett county",12,42.7
"NC","haywood county",12,36.7
"NC","henderson county",12,38.4
"NC","hertford county",12,41.8
"NC","hoke county",12,44.3
"NC","hyde county",12,46.7
"NC","iredell county",12,39.4
"NC","jackson county",12,38.1
"NC","johnston county",12,42.9
"NC","jones county",12,45.6
"NC","lee county",12,41.8
"NC","lenoir county",12,44
"NC","lincoln county",12,40.6
"NC","mcdowell county",12,38.5
"NC","macon county",12,38.5
"NC","madison county",12,37.9
"NC","martin county",12,43.5
"NC","mecklenburg county",12,42.1
"NC","mitchell county",12,34.4
"NC","montgomery county",12,43
"NC","moore county",12,43.1
"NC","nash county",12,41.4
"NC","new hanover county",12,48.4
"NC","northampton county",12,41
"NC","onslow county",12,46.7
"NC","orange county",12,39.7
"NC","pamlico county",12,47.6
"NC","pasquotank county",12,43.8
"NC","pender county",12,46.6
"NC","perquimans county",12,43.6
"NC","person county",12,38.9
"NC","pitt county",12,44
"NC","polk county",12,41.4
"NC","randolph county",12,40.8
"NC","richmond county",12,44.1
"NC","robeson county",12,45.6
"NC","rockingham county",12,38.8
"NC","rowan county",12,40.4
"NC","rutherford county",12,41
"NC","sampson county",12,44
"NC","scotland county",12,45.1
"NC","stanly county",12,42.7
"NC","stokes county",12,37.9
"NC","surry county",12,38
"NC","swain county",12,37.1
"NC","transylvania county",12,38.6
"NC","tyrrell county",12,45.4
"NC","union county",12,42.8
"NC","vance county",12,39.5
"NC","wake county",12,41.8
"NC","warren county",12,40
"NC","washington county",12,44.5
"NC","watauga county",12,34.7
"NC","wayne county",12,43.5
"NC","wilkes county",12,38.9
"NC","wilson county",12,43
"NC","yadkin county",12,38.9
"NC","yancey county",12,34
"ND","adams county",12,9.8
"ND","barnes county",12,7.4
"ND","benson county",12,4.7
"ND","billings county",12,9
"ND","bottineau county",12,3.5
"ND","bowman county",12,11.6
"ND","burke county",12,3.3
"ND","burleigh county",12,6
"ND","cass county",12,8.6
"ND","cavalier county",12,5.4
"ND","dickey county",12,8.2
"ND","divide county",12,3.1
"ND","dunn county",12,7.5
"ND","eddy county",12,5.4
"ND","emmons county",12,7.5
"ND","foster county",12,5.5
"ND","golden valley county",12,9.9
"ND","grand forks county",12,7.6
"ND","grant county",12,8
"ND","griggs county",12,5.4
"ND","hettinger county",12,8.4
"ND","kidder county",12,4.7
"ND","lamoure county",12,8
"ND","logan county",12,6.3
"ND","mchenry county",12,5
"ND","mcintosh county",12,7
"ND","mckenzie county",12,7.4
"ND","mclean county",12,6.8
"ND","mercer county",12,7.4
"ND","morton county",12,7.6
"ND","mountrail county",12,5.1
"ND","nelson county",12,5.3
"ND","oliver county",12,7.7
"ND","pembina county",12,7.8
"ND","pierce county",12,4.2
"ND","ramsey county",12,5
"ND","ransom county",12,9.1
"ND","renville county",12,4.4
"ND","richland county",12,10.3
"ND","rolette county",12,4.3
"ND","sargent county",12,9.2
"ND","sheridan county",12,5.4
"ND","sioux county",12,8.5
"ND","slope county",12,10.6
"ND","stark county",12,8.3
"ND","steele county",12,6.1
"ND","stutsman county",12,6.5
"ND","towner county",12,4.8
"ND","traill county",12,7.9
"ND","walsh county",12,7.1
"ND","ward county",12,5.7
"ND","wells county",12,4.7
"ND","williams county",12,5
"OH","adams county",12,34.5
"OH","allen county",12,31.6
"OH","ashland county",12,31.9
"OH","ashtabula county",12,31.8
"OH","athens county",12,34.7
"OH","auglaize county",12,30.9
"OH","belmont county",12,32.3
"OH","brown county",12,33.9
"OH","butler county",12,34
"OH","carroll county",12,32
"OH","champaign county",12,30.8
"OH","clark county",12,32.3
"OH","clermont county",12,34.8
"OH","clinton county",12,33.6
"OH","columbiana county",12,31.2
"OH","coshocton county",12,32.6
"OH","crawford county",12,31.9
"OH","cuyahoga county",12,33.8
"OH","darke county",12,31.2
"OH","defiance county",12,30
"OH","delaware county",12,32
"OH","erie county",12,32.4
"OH","fairfield county",12,33.1
"OH","fayette county",12,33.1
"OH","franklin county",12,33.4
"OH","fulton county",12,31.7
"OH","gallia county",12,35.6
"OH","geauga county",12,31.3
"OH","greene county",12,33.6
"OH","guernsey county",12,33.7
"OH","hamilton county",12,35
"OH","hancock county",12,32.7
"OH","hardin county",12,32.4
"OH","harrison county",12,32.3
"OH","henry county",12,31.6
"OH","highland county",12,33.8
"OH","hocking county",12,33.4
"OH","holmes county",12,32.1
"OH","huron county",12,31.9
"OH","jackson county",12,35
"OH","jefferson county",12,31.9
"OH","knox county",12,30.9
"OH","lake county",12,33.1
"OH","lawrence county",12,36.9
"OH","licking county",12,31.9
"OH","logan county",12,30.4
"OH","lorain county",12,33.1
"OH","lucas county",12,33.6
"OH","madison county",12,32.7
"OH","mahoning county",12,31.3
"OH","marion county",12,32.1
"OH","medina county",12,32.9
"OH","meigs county",12,35.1
"OH","mercer county",12,30.2
"OH","miami county",12,32.5
"OH","monroe county",12,32.7
"OH","montgomery county",12,34
"OH","morgan county",12,34
"OH","morrow county",12,30.9
"OH","muskingum county",12,33.8
"OH","noble county",12,33.7
"OH","ottawa county",12,32.5
"OH","paulding county",12,30
"OH","perry county",12,33.1
"OH","pickaway county",12,33.8
"OH","pike county",12,34.7
"OH","portage county",12,32.3
"OH","preble county",12,31.8
"OH","putnam county",12,31.4
"OH","richland county",12,31.5
"OH","ross county",12,34.1
"OH","sandusky county",12,32
"OH","scioto county",12,35.4
"OH","seneca county",12,31.9
"OH","shelby county",12,30.6
"OH","stark county",12,33.2
"OH","summit county",12,33.8
"OH","trumbull county",12,31.4
"OH","tuscarawas county",12,32.9
"OH","union county",12,31.3
"OH","van wert county",12,30.1
"OH","vinton county",12,34.3
"OH","warren county",12,34.8
"OH","washington county",12,34.9
"OH","wayne county",12,32.5
"OH","williams county",12,29.8
"OH","wood county",12,32.8
"OH","wyandot county",12,32.8
"OK","adair county",12,39.7
"OK","alfalfa county",12,36.2
"OK","atoka county",12,44.2
"OK","beaver county",12,35.1
"OK","beckham county",12,38.7
"OK","blaine county",12,38.6
"OK","bryan county",12,45.6
"OK","caddo county",12,40.2
"OK","canadian county",12,39.8
"OK","carter county",12,43
"OK","cherokee county",12,40.8
"OK","choctaw county",12,45.2
"OK","cimarron county",12,33.9
"OK","cleveland county",12,40.8
"OK","coal county",12,43.3
"OK","comanche county",12,42.6
"OK","cotton county",12,44.3
"OK","craig county",12,38
"OK","creek county",12,40.3
"OK","custer county",12,37.6
"OK","delaware county",12,39
"OK","dewey county",12,37.2
"OK","ellis county",12,36.6
"OK","garfield county",12,39.1
"OK","garvin county",12,41.8
"OK","grady county",12,41.2
"OK","grant county",12,36.8
"OK","greer county",12,40.5
"OK","harmon county",12,41.2
"OK","harper county",12,35.2
"OK","haskell county",12,43.1
"OK","hughes county",12,42.3
"OK","jackson county",12,42.3
"OK","jefferson county",12,43.9
"OK","johnston county",12,43.7
"OK","kay county",12,37
"OK","kingfisher county",12,39.6
"OK","kiowa county",12,40.8
"OK","latimer county",12,43.2
"OK","le flore county",12,43
"OK","lincoln county",12,40.5
"OK","logan county",12,39.8
"OK","love county",12,44.2
"OK","mcclain county",12,41
"OK","mccurtain county",12,44.7
"OK","mcintosh county",12,42.8
"OK","major county",12,37.4
"OK","marshall county",12,44.6
"OK","mayes county",12,40
"OK","murray county",12,42.6
"OK","muskogee county",12,42.4
"OK","noble county",12,39
"OK","nowata county",12,37.6
"OK","okfuskee county",12,41.7
"OK","oklahoma county",12,40.4
"OK","okmulgee county",12,41.9
"OK","osage county",12,37.4
"OK","ottawa county",12,38.5
"OK","pawnee county",12,38.8
"OK","payne county",12,39.7
"OK","pittsburg county",12,42.9
"OK","pontotoc county",12,42.4
"OK","pottawatomie county",12,41.1
"OK","pushmataha county",12,44
"OK","roger mills county",12,37.6
"OK","rogers county",12,39.4
"OK","seminole county",12,41.6
"OK","sequoyah county",12,42.1
"OK","stephens county",12,42.8
"OK","texas county",12,35.5
"OK","tillman county",12,43.7
"OK","tulsa county",12,40.1
"OK","wagoner county",12,41.2
"OK","washington county",12,37.7
"OK","washita county",12,38.6
"OK","woods county",12,35.2
"OK","woodward county",12,36.1
"OR","baker county",12,24.5
"OR","benton county",12,39.2
"OR","clackamas county",12,34.7
"OR","clatsop county",12,39.2
"OR","columbia county",12,37.8
"OR","coos county",12,42.9
"OR","crook county",12,26.8
"OR","curry county",12,42.2
"OR","deschutes county",12,27.2
"OR","douglas county",12,38.1
"OR","gilliam county",12,29.6
"OR","grant county",12,25.8
"OR","harney county",12,25.6
"OR","hood river county",12,29.7
"OR","jackson county",12,35.7
"OR","jefferson county",12,29.6
"OR","josephine county",12,38.1
"OR","klamath county",12,28
"OR","lake county",12,27.4
"OR","lane county",12,37.4
"OR","lincoln county",12,40.8
"OR","linn county",12,36.2
"OR","malheur county",12,25.9
"OR","marion county",12,36.4
"OR","morrow county",12,29.6
"OR","multnomah county",12,36.6
"OR","polk county",12,39.2
"OR","sherman county",12,29.3
"OR","tillamook county",12,38.6
"OR","umatilla county",12,29.1
"OR","union county",12,26.7
"OR","wallowa county",12,24.8
"OR","wasco county",12,29.5
"OR","washington county",12,37.6
"OR","wheeler county",12,29.2
"OR","yamhill county",12,38.5
"PA","adams county",12,33.6
"PA","allegheny county",12,33.1
"PA","armstrong county",12,30.5
"PA","beaver county",12,31.8
"PA","bedford county",12,31.2
"PA","berks county",12,33.4
"PA","blair county",12,29.9
"PA","bradford county",12,28.5
"PA","bucks county",12,34.5
"PA","butler county",12,30.8
"PA","cambria county",12,28.2
"PA","cameron county",12,28.4
"PA","carbon county",12,29.9
"PA","centre county",12,29.4
"PA","chester county",12,34.4
"PA","clarion county",12,29.2
"PA","clearfield county",12,29.2
"PA","clinton county",12,28.9
"PA","columbia county",12,29.8
"PA","crawford county",12,29.9
"PA","cumberland county",12,33
"PA","dauphin county",12,32.3
"PA","delaware county",12,36.2
"PA","elk county",12,29.2
"PA","erie county",12,30.4
"PA","fayette county",12,31.5
"PA","forest county",12,29.1
"PA","franklin county",12,32.2
"PA","fulton county",12,32
"PA","greene county",12,33
"PA","huntingdon county",12,31.2
"PA","indiana county",12,30
"PA","jefferson county",12,29.7
"PA","juniata county",12,31.7
"PA","lackawanna county",12,29.6
"PA","lancaster county",12,34.3
"PA","lawrence county",12,31.3
"PA","lebanon county",12,32.9
"PA","lehigh county",12,33.2
"PA","luzerne county",12,29.6
"PA","lycoming county",12,29.1
"PA","mckean county",12,28.6
"PA","mercer county",12,30.4
"PA","mifflin county",12,31.1
"PA","monroe county",12,29.6
"PA","montgomery county",12,34.8
"PA","montour county",12,30.6
"PA","northampton county",12,32.5
"PA","northumberland county",12,30.6
"PA","perry county",12,32
"PA","philadelphia county",12,36.7
